Enrollment ID,User ID,Course Name,User Level,Enrollment Date
3206,486,Deep Learning,Beginner,2021-12-07
3207,688,AI for Everyone,Intermediate,2020-03-22
3208,992,AI for Everyone,Intermediate,2023-10-24
3209,411,Deep Learning,Intermediate,2023-10-27
3210,702,Python Basics,Advanced,2023-05-06
3211,662,Machine Learning,Intermediate,2023-03-02
3212,38,Python Basics,Beginner,2021-02-11
3213,155,Data Science,Beginner,2021-02-08
3214,562,Data Science,Intermediate,2021-11-24
3215,436,Machine Learning,Advanced,2022-01-23
3216,389,Machine Learning,Advanced,2021-06-24
3217,64,Machine Learning,Beginner,2022-07-09
3218,110,Data Science,Advanced,2020-06-13
3219,444,AI for Everyone,Intermediate,2020-03-06
3220,375,Python Basics,Intermediate,2020-07-10
3221,708,AI for Everyone,Advanced,2023-08-28
3222,263,Deep Learning,Intermediate,2020-08-20
3223,272,Data Science,Advanced,2023-10-15
3224,10,Machine Learning,Advanced,2023-08-01
3225,114,Data Science,Beginner,2021-10-21
3226,828,AI for Everyone,Beginner,2022-02-07
3227,52,Deep Learning,Intermediate,2020-03-12
3228,730,Machine Learning,Intermediate,2022-10-27
3229,5,Deep Learning,Advanced,2021-05-11
3230,85,Machine Learning,Intermediate,2020-08-12
3231,121,AI for Everyone,Intermediate,2020-08-10
3232,275,AI for Everyone,Advanced,2020-07-19
3233,990,Machine Learning,Beginner,2023-01-16
3234,238,Data Science,Beginner,2020-09-19
3235,740,Python Basics,Advanced,2020-08-26
3236,540,Deep Learning,Beginner,2023-08-12
3237,781,Machine Learning,Beginner,2022-01-22
3238,48,Python Basics,Intermediate,2020-01-09
3239,530,Python Basics,Intermediate,2020-01-12
3240,549,Machine Learning,Advanced,2023-12-17
3241,435,Machine Learning,Beginner,2021-10-03
3242,674,Python Basics,Advanced,2023-11-01
3243,261,Deep Learning,Advanced,2022-10-23
3244,133,AI for Everyone,Beginner,2020-02-24
3245,28,Python Basics,Advanced,2022-01-14
3246,787,Data Science,Intermediate,2020-11-14
3247,830,Data Science,Intermediate,2020-07-21
3248,495,Python Basics,Intermediate,2021-07-11
3249,30,Python Basics,Intermediate,2021-04-11
3250,128,Machine Learning,Intermediate,2022-08-15
3251,294,Deep Learning,Intermediate,2020-02-18
3252,946,Python Basics,Intermediate,2020-08-20
3253,823,Deep Learning,Intermediate,2021-08-26
3254,343,Python Basics,Intermediate,2023-09-26
3255,613,Deep Learning,Advanced,2022-06-12
3256,411,Machine Learning,Intermediate,2023-10-11
3257,700,Python Basics,Beginner,2020-12-01
3258,181,AI for Everyone,Advanced,2022-07-11
3259,172,AI for Everyone,Intermediate,2023-08-12
3260,248,Deep Learning,Intermediate,2020-01-03
3261,418,AI for Everyone,Advanced,2023-08-21
3262,369,Python Basics,Intermediate,2020-07-09
3263,353,Data Science,Beginner,2021-01-11
3264,234,Python Basics,Intermediate,2020-06-26
3265,503,Deep Learning,Beginner,2022-03-09
3266,552,AI for Everyone,Advanced,2021-12-05
3267,51,Data Science,Advanced,2022-06-25
3268,558,AI for Everyone,Advanced,2020-04-11
3269,618,Machine Learning,Intermediate,2021-11-14
3270,400,Deep Learning,Advanced,2023-12-13
3271,731,Machine Learning,Intermediate,2022-09-08
3272,38,Data Science,Intermediate,2022-09-13
3273,5,Deep Learning,Beginner,2022-02-10
3274,371,Machine Learning,Beginner,2021-01-01
3275,304,Data Science,Intermediate,2021-01-18
3276,908,AI for Everyone,Beginner,2021-10-01
3277,153,Python Basics,Beginner,2023-06-08
3278,741,AI for Everyone,Intermediate,2021-06-23
3279,38,AI for Everyone,Beginner,2022-11-03
3280,593,Data Science,Beginner,2021-07-24
3281,127,Machine Learning,Beginner,2022-11-02
3282,270,Machine Learning,Advanced,2023-02-26
3283,542,Data Science,Advanced,2020-09-08
3284,394,Python Basics,Intermediate,2021-11-19
3285,581,Data Science,Advanced,2022-01-24
3286,491,AI for Everyone,Advanced,2023-10-09
3287,813,Deep Learning,Intermediate,2022-06-15
3288,103,Python Basics,Beginner,2022-06-18
3289,131,Deep Learning,Intermediate,2023-01-23
3290,170,AI for Everyone,Beginner,2020-04-11
3291,636,Data Science,Advanced,2021-07-10
3292,873,Machine Learning,Beginner,2023-08-24
3293,271,Data Science,Intermediate,2022-01-14
3294,550,Data Science,Advanced,2020-09-06
3295,5,Deep Learning,Beginner,2023-05-05
3296,448,Data Science,Intermediate,2021-02-17
3297,396,Deep Learning,Advanced,2020-04-15
3298,423,Data Science,Beginner,2023-02-16
3299,493,AI for Everyone,Intermediate,2023-06-11
3300,605,AI for Everyone,Advanced,2021-12-10
3301,171,Data Science,Advanced,2020-08-07
3302,771,AI for Everyone,Beginner,2020-04-20
3303,934,Python Basics,Advanced,2023-08-15
3304,614,Machine Learning,Beginner,2023-08-11
3305,175,Machine Learning,Beginner,2023-06-06
3306,35,Machine Learning,Advanced,2022-01-15
3307,527,AI for Everyone,Intermediate,2023-12-01
3308,781,Python Basics,Intermediate,2023-10-24
3309,990,AI for Everyone,Beginner,2020-11-15
3310,80,Python Basics,Beginner,2020-10-04
3311,115,AI for Everyone,Intermediate,2023-07-26
3312,903,AI for Everyone,Advanced,2022-12-27
3313,127,Deep Learning,Advanced,2022-02-03
3314,783,Deep Learning,Intermediate,2022-06-21
3315,851,Deep Learning,Advanced,2020-04-25
3316,975,Python Basics,Advanced,2022-11-17
3317,504,Python Basics,Advanced,2023-10-02
3318,86,Machine Learning,Advanced,2023-11-02
3319,360,Deep Learning,Beginner,2022-10-28
3320,161,Data Science,Beginner,2021-10-25
3321,400,Deep Learning,Beginner,2022-11-18
3322,347,Python Basics,Advanced,2021-03-12
3323,855,Deep Learning,Advanced,2022-05-09
3324,919,Machine Learning,Advanced,2020-01-08
3325,475,Machine Learning,Beginner,2020-05-25
3326,918,Machine Learning,Advanced,2022-07-25
3327,375,Python Basics,Intermediate,2021-11-21
3328,867,AI for Everyone,Intermediate,2020-05-09
3329,879,Python Basics,Beginner,2023-01-04
3330,717,Data Science,Advanced,2021-05-05
3331,663,Machine Learning,Beginner,2021-02-11
3332,87,Machine Learning,Advanced,2022-10-09
3333,725,Data Science,Beginner,2021-02-05
3334,390,Python Basics,Advanced,2020-06-04
3335,424,Data Science,Advanced,2021-09-05
3336,334,AI for Everyone,Beginner,2020-06-15
3337,293,Data Science,Beginner,2021-03-18
3338,162,AI for Everyone,Beginner,2021-01-09
3339,605,Data Science,Beginner,2022-01-18
3340,560,Python Basics,Beginner,2023-06-16
3341,475,Machine Learning,Beginner,2022-08-12
3342,271,Machine Learning,Intermediate,2022-01-26
3343,224,Machine Learning,Beginner,2023-02-07
3344,121,AI for Everyone,Intermediate,2023-02-01
3345,198,AI for Everyone,Beginner,2020-03-11
3346,408,Data Science,Advanced,2020-02-13
3347,757,Data Science,Intermediate,2023-07-14
3348,90,Data Science,Advanced,2020-01-06
3349,744,Data Science,Beginner,2023-12-12
3350,703,Python Basics,Beginner,2022-10-21
3351,239,Machine Learning,Beginner,2023-10-17
3352,916,Python Basics,Advanced,2021-02-04
3353,483,Deep Learning,Intermediate,2020-08-19
3354,586,Deep Learning,Intermediate,2022-07-27
3355,414,Deep Learning,Advanced,2022-04-26
3356,997,AI for Everyone,Beginner,2022-10-24
3357,240,Python Basics,Intermediate,2021-05-17
3358,599,AI for Everyone,Beginner,2023-11-02
3359,589,Machine Learning,Intermediate,2023-11-08
3360,805,Machine Learning,Advanced,2022-05-09
3361,424,Machine Learning,Advanced,2020-01-16
3362,226,AI for Everyone,Beginner,2020-01-10
3363,809,Machine Learning,Intermediate,2022-06-02
3364,989,Python Basics,Beginner,2021-10-21
3365,894,Deep Learning,Beginner,2023-11-02
3366,470,Data Science,Intermediate,2020-03-08
3367,50,AI for Everyone,Advanced,2020-08-12
3368,79,Deep Learning,Advanced,2022-02-15
3369,172,Data Science,Beginner,2023-11-05
3370,853,Deep Learning,Advanced,2021-09-17
3371,798,AI for Everyone,Intermediate,2023-08-16
3372,718,Machine Learning,Intermediate,2020-09-24
3373,627,Machine Learning,Intermediate,2022-09-06
3374,903,Data Science,Advanced,2022-07-28
3375,340,Data Science,Advanced,2022-09-23
3376,751,AI for Everyone,Intermediate,2021-10-10
3377,661,Deep Learning,Advanced,2021-02-26
3378,576,Machine Learning,Advanced,2021-05-09
3379,259,AI for Everyone,Intermediate,2023-11-10
3380,179,Python Basics,Beginner,2020-02-26
3381,986,AI for Everyone,Intermediate,2023-03-20
3382,457,Python Basics,Advanced,2020-04-27
3383,221,Python Basics,Advanced,2021-03-27
3384,421,Machine Learning,Advanced,2023-11-14
3385,828,Machine Learning,Beginner,2022-07-11
3386,716,Python Basics,Beginner,2022-06-03
3387,962,Python Basics,Intermediate,2022-03-28
3388,625,Machine Learning,Intermediate,2021-05-22
3389,739,Python Basics,Advanced,2021-10-12
3390,145,Machine Learning,Intermediate,2022-12-23
3391,837,Python Basics,Advanced,2021-06-26
3392,768,Python Basics,Beginner,2022-10-10
3393,554,Data Science,Intermediate,2021-07-01
3394,619,Machine Learning,Advanced,2021-03-11
3395,499,Python Basics,Intermediate,2022-02-09
3396,871,Deep Learning,Intermediate,2022-02-23
3397,919,Machine Learning,Beginner,2021-10-19
3398,348,Machine Learning,Advanced,2022-10-15
3399,302,Machine Learning,Intermediate,2023-05-08
3400,60,Machine Learning,Intermediate,2020-02-18
3401,938,Deep Learning,Beginner,2022-12-08
3402,36,Python Basics,Intermediate,2020-03-23
3403,581,Machine Learning,Advanced,2020-03-24
3404,350,Python Basics,Beginner,2021-02-10
3405,920,Machine Learning,Advanced,2022-08-23
3406,226,Python Basics,Intermediate,2022-08-16
3407,385,AI for Everyone,Intermediate,2023-09-04
3408,263,Machine Learning,Advanced,2023-03-13
3409,344,AI for Everyone,Intermediate,2023-09-07
3410,795,AI for Everyone,Intermediate,2021-07-13
3411,547,AI for Everyone,Advanced,2021-05-10
3412,475,Python Basics,Intermediate,2021-06-15
3413,364,Python Basics,Beginner,2023-12-05
3414,824,Machine Learning,Beginner,2021-08-16
3415,719,Data Science,Beginner,2023-11-04
3416,688,Machine Learning,Intermediate,2022-12-05
3417,617,Python Basics,Beginner,2021-12-06
3418,542,Python Basics,Intermediate,2020-11-05
3419,800,Data Science,Intermediate,2022-01-04
3420,12,Deep Learning,Intermediate,2020-02-17
3421,375,Machine Learning,Intermediate,2020-06-19
3422,769,Machine Learning,Advanced,2021-06-14
3423,607,Deep Learning,Advanced,2020-11-18
3424,144,AI for Everyone,Beginner,2023-04-19
3425,454,Python Basics,Advanced,2020-03-20
3426,980,Data Science,Intermediate,2023-12-05
3427,8,Python Basics,Advanced,2020-02-21
3428,641,Data Science,Advanced,2020-12-18
3429,487,Python Basics,Advanced,2020-07-03
3430,151,Data Science,Advanced,2021-06-06
3431,963,Deep Learning,Advanced,2023-06-06
3432,725,Data Science,Intermediate,2023-08-17
3433,960,AI for Everyone,Intermediate,2023-08-23
3434,265,Python Basics,Intermediate,2021-11-19
3435,75,Data Science,Advanced,2021-10-05
3436,136,Python Basics,Beginner,2020-06-18
3437,928,Python Basics,Advanced,2020-09-12
3438,151,AI for Everyone,Intermediate,2021-03-23
3439,138,Data Science,Advanced,2022-03-13
3440,999,AI for Everyone,Beginner,2020-03-26
3441,518,Python Basics,Advanced,2020-08-02
3442,742,Python Basics,Advanced,2023-06-12
3443,371,Deep Learning,Intermediate,2021-08-28
3444,630,Python Basics,Intermediate,2022-11-20
3445,845,Python Basics,Advanced,2020-11-22
3446,941,Data Science,Beginner,2022-12-19
3447,901,Data Science,Advanced,2022-06-17
3448,172,Deep Learning,Intermediate,2023-01-17
3449,410,Python Basics,Intermediate,2022-04-22
3450,734,Deep Learning,Intermediate,2023-12-22
3451,580,Python Basics,Advanced,2021-03-09
3452,3,AI for Everyone,Intermediate,2023-03-20
3453,132,Python Basics,Advanced,2020-04-11
3454,566,Deep Learning,Beginner,2020-01-20
3455,271,Data Science,Advanced,2021-04-16
3456,878,Machine Learning,Advanced,2020-04-16
3457,357,AI for Everyone,Advanced,2020-10-20
3458,775,AI for Everyone,Advanced,2021-07-02
3459,87,Python Basics,Beginner,2023-12-05
3460,766,AI for Everyone,Advanced,2022-11-02
3461,873,Machine Learning,Intermediate,2021-06-20
3462,926,Data Science,Intermediate,2021-02-05
3463,696,Deep Learning,Beginner,2021-01-16
3464,222,AI for Everyone,Advanced,2020-06-02
3465,340,Deep Learning,Advanced,2023-02-13
3466,118,Python Basics,Intermediate,2020-12-23
3467,127,Deep Learning,Intermediate,2021-08-17
3468,49,Data Science,Advanced,2020-07-09
3469,113,AI for Everyone,Beginner,2020-12-15
3470,433,Data Science,Intermediate,2023-09-22
3471,364,Python Basics,Beginner,2021-05-01
3472,775,Deep Learning,Beginner,2022-06-09
3473,503,AI for Everyone,Intermediate,2022-04-11
3474,601,Machine Learning,Intermediate,2021-04-08
3475,433,Data Science,Advanced,2021-09-11
3476,371,Deep Learning,Advanced,2021-11-18
3477,851,Deep Learning,Advanced,2023-05-02
3478,507,Data Science,Beginner,2020-10-13
3479,564,Data Science,Beginner,2020-05-09
3480,560,Deep Learning,Beginner,2022-05-11
3481,559,AI for Everyone,Intermediate,2022-10-26
3482,940,AI for Everyone,Beginner,2020-08-24
3483,768,Data Science,Beginner,2022-02-03
3484,298,Python Basics,Advanced,2022-12-15
3485,167,AI for Everyone,Advanced,2023-12-17
3486,398,Deep Learning,Advanced,2023-01-13
3487,333,AI for Everyone,Advanced,2021-02-23
3488,516,Python Basics,Advanced,2021-03-18
3489,311,AI for Everyone,Beginner,2020-04-04
3490,551,Data Science,Intermediate,2022-08-01
3491,721,Deep Learning,Intermediate,2023-08-04
3492,442,Python Basics,Beginner,2022-01-13
3493,509,Python Basics,Advanced,2021-09-18
3494,642,AI for Everyone,Intermediate,2020-08-13
3495,733,Deep Learning,Intermediate,2023-05-02
3496,57,Data Science,Beginner,2021-01-12
3497,168,Python Basics,Beginner,2022-10-04
3498,470,Python Basics,Intermediate,2021-06-28
3499,319,AI for Everyone,Advanced,2022-12-08
3500,208,Deep Learning,Intermediate,2022-12-16
3501,198,Deep Learning,Advanced,2022-04-08
3502,86,Data Science,Advanced,2022-10-10
3503,344,AI for Everyone,Intermediate,2022-02-12
3504,957,Python Basics,Intermediate,2021-08-10
3505,132,Data Science,Intermediate,2021-06-26
3506,122,Machine Learning,Intermediate,2023-07-11
3507,316,Python Basics,Intermediate,2021-09-06
3508,513,Machine Learning,Intermediate,2021-09-02
3509,268,Machine Learning,Beginner,2021-09-07
3510,347,Data Science,Intermediate,2020-10-09
3511,411,AI for Everyone,Advanced,2023-04-18
3512,796,AI for Everyone,Advanced,2023-01-10
3513,549,AI for Everyone,Intermediate,2021-06-15
3514,917,Deep Learning,Intermediate,2022-12-14
3515,214,Machine Learning,Intermediate,2020-01-03
3516,140,AI for Everyone,Advanced,2023-05-15
3517,397,AI for Everyone,Intermediate,2021-07-16
3518,211,Python Basics,Beginner,2021-11-18
3519,874,AI for Everyone,Advanced,2021-04-08
3520,658,AI for Everyone,Beginner,2023-01-25
3521,842,Python Basics,Intermediate,2023-08-27
3522,8,Machine Learning,Beginner,2022-04-02
3523,278,AI for Everyone,Advanced,2023-10-02
3524,59,Python Basics,Beginner,2021-07-08
3525,694,Python Basics,Advanced,2023-12-01
3526,106,Python Basics,Intermediate,2023-01-02
3527,74,Python Basics,Beginner,2020-11-25
3528,272,Data Science,Beginner,2022-06-08
3529,834,Python Basics,Advanced,2022-04-09
3530,323,Python Basics,Beginner,2020-03-15
3531,991,Machine Learning,Advanced,2020-02-07
3532,484,Data Science,Beginner,2021-07-01
3533,104,Machine Learning,Advanced,2023-04-07
3534,192,AI for Everyone,Intermediate,2022-03-26
3535,140,Machine Learning,Advanced,2022-02-17
3536,138,Python Basics,Advanced,2023-09-07
3537,44,Data Science,Beginner,2021-05-06
3538,604,Deep Learning,Beginner,2023-04-27
3539,612,AI for Everyone,Beginner,2023-05-06
3540,851,Data Science,Advanced,2020-06-01
3541,817,Data Science,Advanced,2022-11-17
3542,99,Python Basics,Intermediate,2021-06-21
3543,864,Python Basics,Beginner,2021-10-05
3544,722,AI for Everyone,Intermediate,2022-08-05
3545,4,Deep Learning,Beginner,2023-02-17
3546,72,AI for Everyone,Advanced,2022-09-16
3547,600,Deep Learning,Advanced,2023-08-12
3548,727,AI for Everyone,Advanced,2020-04-09
3549,598,Machine Learning,Intermediate,2022-05-22
3550,52,AI for Everyone,Advanced,2023-06-15
3551,330,Machine Learning,Beginner,2022-09-23
3552,562,Data Science,Intermediate,2021-11-28
3553,197,Machine Learning,Beginner,2022-01-10
3554,595,Machine Learning,Advanced,2021-05-09
3555,70,Data Science,Intermediate,2020-06-07
3556,640,Python Basics,Intermediate,2020-06-26
3557,619,Deep Learning,Intermediate,2022-05-16
3558,143,Data Science,Beginner,2020-03-20
3559,874,Python Basics,Intermediate,2021-07-17
3560,438,Data Science,Advanced,2021-02-18
3561,704,Python Basics,Beginner,2022-02-06
3562,56,AI for Everyone,Advanced,2022-10-12
3563,420,Data Science,Beginner,2020-09-20
3564,249,Machine Learning,Advanced,2022-01-28
3565,215,Data Science,Advanced,2021-07-15
3566,722,AI for Everyone,Intermediate,2022-04-09
3567,833,Machine Learning,Intermediate,2023-12-05
3568,265,Deep Learning,Beginner,2023-05-01
3569,743,Machine Learning,Beginner,2020-03-06
3570,497,Python Basics,Beginner,2023-05-02
3571,146,Data Science,Advanced,2020-08-08
3572,639,AI for Everyone,Advanced,2020-08-24
3573,286,Machine Learning,Intermediate,2023-05-23
3574,235,AI for Everyone,Beginner,2021-03-06
3575,382,Python Basics,Intermediate,2020-02-16
3576,422,Deep Learning,Advanced,2020-12-25
3577,376,AI for Everyone,Intermediate,2021-07-12
3578,294,Machine Learning,Intermediate,2023-07-21
3579,377,Deep Learning,Beginner,2023-04-08
3580,311,AI for Everyone,Beginner,2022-04-26
3581,211,Machine Learning,Beginner,2022-09-16
3582,523,Python Basics,Advanced,2021-10-26
3583,915,Data Science,Intermediate,2020-04-18
3584,614,Data Science,Advanced,2022-07-24
3585,133,Data Science,Beginner,2023-03-23
3586,518,AI for Everyone,Beginner,2023-12-18
3587,328,AI for Everyone,Intermediate,2022-11-20
3588,855,Machine Learning,Intermediate,2023-09-07
3589,153,Python Basics,Advanced,2020-09-19
3590,139,Python Basics,Intermediate,2023-04-28
3591,449,Data Science,Advanced,2022-08-15
3592,717,Machine Learning,Intermediate,2022-11-16
3593,112,AI for Everyone,Beginner,2021-09-11
3594,410,Machine Learning,Intermediate,2023-05-22
3595,891,Deep Learning,Intermediate,2021-08-14
3596,74,Data Science,Advanced,2021-03-12
3597,923,Machine Learning,Intermediate,2023-03-02
3598,696,Python Basics,Advanced,2020-10-08
3599,505,Python Basics,Intermediate,2023-11-08
3600,823,Machine Learning,Advanced,2022-03-03
3601,101,AI for Everyone,Intermediate,2022-07-19
3602,506,AI for Everyone,Beginner,2021-06-18
3603,550,Python Basics,Advanced,2022-06-07
3604,888,AI for Everyone,Advanced,2022-10-04
3605,298,Data Science,Intermediate,2021-02-11
3606,707,Deep Learning,Beginner,2022-07-14
3607,792,AI for Everyone,Intermediate,2023-04-24
3608,506,Python Basics,Intermediate,2020-01-19
3609,504,Data Science,Advanced,2021-09-23
3610,552,AI for Everyone,Intermediate,2023-04-27
3611,942,Deep Learning,Intermediate,2020-04-05
3612,870,AI for Everyone,Intermediate,2023-02-12
3613,817,Python Basics,Beginner,2023-05-12
3614,38,AI for Everyone,Beginner,2022-10-19
3615,121,AI for Everyone,Intermediate,2021-03-07
3616,279,Machine Learning,Advanced,2022-11-10
3617,165,Machine Learning,Advanced,2020-05-24
3618,601,Python Basics,Intermediate,2020-03-10
3619,525,Python Basics,Beginner,2022-06-25
